Time,User,Tweets
2022-06-14 10:53:08+00:00,kur6m_,@PacktPub CUBEX News!  @JustinC043 @MPandaverse @KevinMendozab @togheruami @mathneri_ @bingIebangles @_aloizio_… https://t.co/Gd6UBZK91F
2022-06-14 10:53:12+00:00,Ponderman_NFT,@AndyETH_NFT @TI25AQYAH @ThisisKemal_ Cmni ke? https://t.co/evrrEKGaSD
2022-06-14 10:53:47+00:00,MeDicenJavs,@PacktPub CUBEX News!  @skylader8 @SuleymanEfe_ @jetagbayani @Kaamroth @WaldopeNFT @Leeeee92 @Jason170513 @b00nerr… https://t.co/ODGxZCS7yv
2022-06-14 10:53:51+00:00,Shiroyuki_nft,@YoungwingsC @Amaruskull Congrats bapak loli 🥳
2022-06-14 10:54:04+00:00,CriptoJkr,"RT @_JrPach: ¿HABEMUS RANGUS?
#Bitcoin  $BTC 🐂🐻
#NFT #BullMarket  #Bearmarket https://t.co/EDWjfOe5Q3 https://t.co/jTYOD35Ty6"
2022-06-14 10:54:15+00:00,Fran_master69,@PacktPub CUBEX News!  @nofffie @San_Jachtleben @RaulPudd5 @ImDangerGrl @nftdoaco @mistikyon @MohikoNft… https://t.co/LUdF3dOuYo
2022-06-14 10:54:21+00:00,_bernicelts,@PacktPub CUBEX News!  @web3deb @queen_stars552 @xiaojinpei @hoodwink6724 @nylonchen7717 @KikaaNFT @nelldaybefore… https://t.co/FztAsd3T9W
2022-06-14 10:54:59+00:00,PavelGamerTVYT,@PacktPub CUBEX News!  @Aep_uum @kesyganpickaw @Bangbryan9 @thomatoreaI @Akichn_ @chossufe @OlricOnlyfornft… https://t.co/rNPLFj9ofw
2022-06-14 10:55:12+00:00,PavelGamerTVYT,@PacktPub CUBEX News!  @Ancy15467399 @xiaojiuwo19 @nanalong85 @TimeKissand @Hsuan0953 @Wei_Lieh @Ilanunderscore… https://t.co/u2OGiZzWkF
2022-06-14 10:57:23+00:00,Kellysolana,"RT @botSattoNFT: 🚨 SMOKE HEADS #1174 SOLD!!! =&gt; PRICE 7,0 S◎L ($206.08 💵) 
RANK M: ⍜1924  RANK HR: 1695  🧹FP: 7,0 S◎L 
📥 OWNER: 252ukoPTZ4x…"
2022-06-14 10:59:49+00:00,gohan_nft,"@DaoDonNFT @TheLostDonkeys @motchi_eth @MarcusNFT2 

heeehaaaw"
2022-06-14 11:00:02+00:00,elnrvemsk,"JP_JJGG#33 @opensea

https://t.co/LSbLoObN27

#NFT #opensea #NFTCommmunity #abstractart   #JP_JJGG https://t.co/4GhUOqWXb1"
2022-06-14 11:00:42+00:00,OMIDAK10,@getpipcom @DegenApeAcademy OMIDAK10@nft
2022-06-14 11:02:20+00:00,TeamShakeri,"RT @botSattoNFT: 🚨 TRIPPIN&amp;#x27; APE TRIBE #7040 SOLD!!! =&gt; PRICE 19,0 S◎L ($559.36 💵) 
RANK M: ⍜8309  RANK HR: 8047  🧹FP: 18,42 S◎L 
📥 OWN…"
2022-06-14 11:02:26+00:00,miraculeoux,@cloudgemz @NeonGodsNFT @SkylandNFTs @MTVerse_NFT @moonpromos Bissmilah 🥺🤲🏻 https://t.co/U0YICmAFZW
2022-06-14 11:02:38+00:00,NFTARTex,"New #NFT curation post on #NFTX

kabura - Kerubo https://t.co/guLgoDCSLf via @NFTARTex

#NFTartist #nftcollector #NFTcommunity"
2022-06-14 11:04:00+00:00,bomheadnft,RT @lhakimmkamal: @hafuhafu_nft @bomheadnft Apa ni kita nak jugak @bomheadnft 😭😭😭
2022-06-14 11:04:53+00:00,TeamShakeri,"RT @bbima_skti: ✨Fresh Drop ✨

💜 Murasaki 💜
20 editions
0.7 $xtz

https://t.co/L0DSAJtvwi

@NFTindonesia_
@objktcom
 
#NFT #CleanNFT #tez #…"
2022-06-14 11:05:13+00:00,Culture_Indones,"@Ketieliz Hello im fadlan azmi im ownership, developer nft culture Indonesia"
2022-06-14 11:05:56+00:00,TeamShakeri,"RT @botSattoNFT: 🚨 TRIPPIN&amp;#x27; APE TRIBE #1846 SOLD!!! =&gt; PRICE 20,0 S◎L ($588.80 💵) 
RANK M: ⍜2266  RANK HR: 2869  🧹FP: 18,42 S◎L 
📥 OWN…"
2022-06-14 11:06:43+00:00,troylan_blance,"RT @MetaGamingGuild: 🎮😎😝
 .
.
#gaming #grinding #gaminggrind #gamingmeme #metaverse #P2E #Play2Earn #DeFi #GameFi $GAFI $MGG #nft #nftgame…"
2022-06-14 11:06:55+00:00,AidilYogaprata1,@GiveAwayHost @Oases_NFT Done Bismillah aamiin
2022-06-14 11:06:58+00:00,StX4f54h,@GiveAwayHost @Oases_NFT Bismillah https://t.co/M75fxZOCvU
2022-06-14 11:07:47+00:00,johnnysack_eth,RT @P_Azuro: Gn. Misubi by @A_Mashiro_nft https://t.co/epAoLFUy08
2022-06-14 11:08:23+00:00,rj16__,@PacktPub CUBEX News!  @mJAKJAKHYA @qEunsikO @10lan18 @guptajvpk80 @NicoGue4 @Bruh_meous @SpaceAstroBtc… https://t.co/flV97ae1Ln
2022-06-14 11:08:48+00:00,lamboc0rp,@MarcusNFT2 @Kenoko_NFT @SmolAge_NFT @smolsharks @SmolKongzNFT @BugzNft @ArbiCard @StonerTownNFT @talonthievesNFT… https://t.co/FFezv35Ljz
2022-06-14 11:09:04+00:00,ms_genk,@Shiroyuki_nft @0xCryptavi iyaa 😁🫡🥰
2022-06-14 11:09:32+00:00,nft_garci,@Kingj27041 @JTNFT001 @LovelyPopNFT Wabi gang… free airdrop? 👀
2022-06-14 11:09:45+00:00,AdukaSangkelana,"Thanks You Terima Kasih...
Thank you @AndyETH_NFT @0xBlockflop @SanuriZulkefli  @tajrinfaruqi Bukti siasiArt
Terima… https://t.co/33LrbRk0MQ"
2022-06-14 11:10:06+00:00,Bell_Naza,Siapakah yg bakal memenangi nft BadApe x Daddyhood malam ini? https://t.co/u6hjPfA6D9
2022-06-14 11:10:06+00:00,mericaktar,@Kurtjurgen_NFT Gm gm Kurt🙂🖐
2022-06-14 11:10:17+00:00,docabelina,"Wow tahun ini bakal ada Dracoo Champion Series 2022 lohh 👏🏻👏🏻👏🏻 CAN’T WAIT 🥰🥰🥰 
@Dracoo_Master 
For more info :… https://t.co/BrXseMYttK"
2022-06-14 11:10:21+00:00,akmalarap_,@rahacim kmu gtau kl ak mau buat nft?
2022-06-14 11:10:33+00:00,NastaranJabbar,@Mahsa_se_nft @MarlonNFTs @FloLady_Ochie @BlackentheRed Thx Mahsaaa 😍
2022-06-14 11:11:48+00:00,lmx77777,"@nft_enthusiasm @RumbleBirds 9URZL6EfLAGcYF7qasewqhKR5HCWDoSqbNUurWBj4iYG
@PunksFromAbove 
@lWpJxEqXVY5Kvlg… https://t.co/Ezu5nXgKac"
2022-06-14 11:12:24+00:00,FingerTaps,"@omega_alpha_nft @techie_club @Viktor46962855 @bionthemoon 
@imlenti 
@seifer_is_back 

Discord: anomalia ⚡#7501

W… https://t.co/p8coKpCXwR"
2022-06-14 11:12:30+00:00,lmx77777,"@Enthusiasm_NFT @ZombrosNFT 9URZL6EfLAGcYF7qasewqhKR5HCWDoSqbNUurWBj4iYG
@PunksFromAbove 
@lWpJxEqXVY5Kvlg… https://t.co/uFJZiTbdbX"
2022-06-14 11:12:46+00:00,Pentasian,"#pentasian! New #NFT by @AdukaSangkelana
Link: https://t.co/gQlu1EOn6U
#NFTshill #nftdrop #NFTCommunity #bnb Thanks… https://t.co/KpSLWpPtdf"
2022-06-14 11:12:51+00:00,tmtjuice_nft,"@kawabatarou demo mitai kara , kentou simasu🥲"
2022-06-14 11:13:01+00:00,tokyotrick,@ANIM_JP @WithRon @edo2022_nft ＠kitona0223 @ruppycoppy
2022-06-14 11:13:18+00:00,waterdeepeth,HELLoOoO @steveaoki WeKkKuMmM WeKkUmmmM TaAa GoBLinnTownNn ! WeeEe CanN GoO ToO ZerrOoo NowWw ! PiSSss On DAa FLoOo… https://t.co/KCNwWTXZL0
2022-06-14 11:14:02+00:00,scarycat_nft,@akiara_NFT Hahaha sure yes sir @akiara_NFT like MJ or Muzan sama wkwk
2022-06-14 11:14:02+00:00,teckeltradeando,"RT @_JrPach: ¿HABEMUS RANGUS?
#Bitcoin  $BTC 🐂🐻
#NFT #BullMarket  #Bearmarket https://t.co/EDWjfOe5Q3 https://t.co/jTYOD35Ty6"
2022-06-14 11:14:27+00:00,Krishna33904061,@PacktPub CUBEX News!  @Mr_Cycle_ @AnwarAlattal @Killuaaa_NFT @Cris_nfttop @Slaine_2307 @caseysolnft… https://t.co/yVx5rfVHxE
2022-06-14 11:15:43+00:00,akiara_NFT,@YuzarYudha Keren nih mr Yuzar 🔥
2022-06-14 11:16:13+00:00,ItThumbing,WABGO? #ADA #Cardano #SolanaSummer #SOL $SOL #ThumbingIt #NFT #NFTcommunity #solana #discord #SolGiveaway #giveaway #whitelist #NFTGiveaway
2022-06-14 11:16:47+00:00,YuzarYudha,@akiara_NFT Makasih banyak pakkk 🤗🤗🤗🤗itu perimu keren jugaaaa 🤣
2022-06-14 11:17:04+00:00,Zigidotid,"Bored Ape menjadi salah satu NFT dengan harga yang sangat fantastis, bahkan sempat terjual di harga Rp49 Milliar. https://t.co/pkrsCheNvH"
2022-06-14 11:17:31+00:00,ren2113salmon,@PacktPub CUBEX News!  @mickyliao0316 @AmeliasKerr @mikajsbdnxkxkso @chuwiwonder @hamazonobitcoin @akashsara1… https://t.co/vimo15ywSw
2022-06-14 11:17:31+00:00,AndyETH_NFT,"RT @AdukaSangkelana: Thanks You Terima Kasih...
Thank you @AndyETH_NFT @0xBlockflop @SanuriZulkefli  @tajrinfaruqi Bukti siasiArt
Terima Ka…"
2022-06-14 11:17:36+00:00,DIOSDELFUEGO2,@PacktPub CUBEX News!  @tjco_nft @kMemesCure @reticenceunderp @TYosila @LamaiJaruwan @fRamboFire4 @noonum33… https://t.co/9yleoWXC4O
2022-06-14 11:18:59+00:00,Deenso_NFT,"@intar_i @memeland @titikmulainft @claritaaa27 ko gw sudah dipanggil bb 

(im trying, my bahasa is still shit hahaha)"
2022-06-14 11:19:30+00:00,othiliae_nft,"@kendylanz Itu orangnya sama mister, cuma yg kanan pake kupluk yg ada wignya 😂"
2022-06-14 11:21:08+00:00,jamesatruett,"@MTK_NFT GM, MTK!"
2022-06-14 11:21:11+00:00,oneasetofficial,"Sobat OneAset, Mastercard dikabarkan menjalankan kerja sama baru dengan beberapa aplikasi dan proyek di dunia crypt… https://t.co/CjVPFoFlrO"
2022-06-14 11:21:12+00:00,oneasetofficial,"Kerja sama ini adalah terkait penciptaan kartu layaknya kartu kredit dan debit yang dimiliki Mastercard, namun khusus untuk pembayaran NFT."
2022-06-14 11:21:14+00:00,oneasetofficial,Hingga saat ini masih belum diketahui bagaimana mekanisme transaksi akan dilakukan. Tapi kemungkinan besar akan ada… https://t.co/KktMQoy8cK
2022-06-14 11:21:14+00:00,oneasetofficial,Tujuan kerja sama ini dikabarkan adalah untuk transaksi perdagangan NFT lebih tepatnya untuk kartu pembayaran NFT.
2022-06-14 11:21:15+00:00,oneasetofficial,"Walau masih dalam proses, Mastercard telah kerja sama dengan Coinbase untuk sistem pembayaran bursa NFT yang dibuat."
2022-06-14 11:21:15+00:00,oneasetofficial,Ini bukan langkah pertama Mastercard ke dunia NFT karena sebelumnya perusahaan tersebut telah membuat platform perdagangan NFT sendiri.
2022-06-14 11:21:16+00:00,oneasetofficial,Patut kita simak nih perkembangan dunia NFT karena mulai banyak kerjasama dengan lembaga keuangan terkemuka. Nantik… https://t.co/pctbf9XbnV
2022-06-14 11:21:16+00:00,oneasetofficial,Visa sebelumnya telah melaksanakan pembelian NFT yaitu CryptoPunk yang dijadikan bagian dari portofolio investasinya.
2022-06-14 11:21:16+00:00,oneasetofficial,Langkah ini dijalankan bersama dengan saingannya yaitu Visa yang juga mulai masuk ke dunia NFT.
2022-06-14 11:21:26+00:00,ebusealkan,"RT @ebusealkan: ""Genesis Drop"" 🌹@foundation 🌐
""ember spirit""

🔗https://t.co/Vemg2gX3Zb

#NFT #nftcollector #abstractart #NFTCommunity #foun…"
2022-06-14 11:21:33+00:00,ABSTRAKD1G1T4L,"RT @AdukaSangkelana: Thanks You Terima Kasih...
Thank you @AndyETH_NFT @0xBlockflop @SanuriZulkefli  @tajrinfaruqi Bukti siasiArt
Terima Ka…"
2022-06-14 11:22:20+00:00,PrettyRiri_NFT,Riri for SK CHAIRMAN
2022-06-14 11:22:26+00:00,ShillGoat420,$Chrg #ChargedBulls @NFT_NYC #NFTDrop https://t.co/XIeXQkBYde https://t.co/bT00eWdOjk
2022-06-14 11:22:29+00:00,PrimeNumbersFi,"RT @ProBitIndonesia: 🔈Listing @PrimeNumbersFi 
PRNT adalah DAO ,proyek NFT dan game pertama di Jaringan XDC hadir di ProBit Global🔥

🔹Pairs…"
2022-06-14 11:22:37+00:00,varamithaaaa,"Jgn smpe ketinggalan Tournament  Draco Champion Series!
Dan jgn lupa juga foto di graffiti keren ini di jln jaksa j… https://t.co/Gnc5CO9FbR"
2022-06-14 11:22:51+00:00,RonJon_4,RT @ShillGoat420: $Chrg #ChargedBulls @NFT_NYC #NFTDrop https://t.co/bT00eWdOjk
2022-06-14 11:24:05+00:00,Meta_DayLight,"@SharetheJoy_NFT 0xFE79D6694DC62FD3E685B3a699e6CcDbD447260a

@Frat833 @maliclay41 @bomontiteqila"
2022-06-14 11:24:21+00:00,Courtz1jz,"RT @deadiestombwtf: dAA tOMbb? 💀🪦🥛

#NFT #NFTs #NFTCommunity #FreeMint"
2022-06-14 11:24:36+00:00,AidilYogaprata1,@AngeL_QueeN815 @tangled_NFT Done Bismillah aamiin
2022-06-14 11:24:56+00:00,vinnypiazza,"@SharetheJoy_NFT @GrindjunkiesS @CryptoRoach_NFT @Potradamus 
0x785c8D210Ab8888dA6d121faA0a9568f75400B13"
2022-06-14 11:24:59+00:00,FadlyLaVinci,@perkomicrypto @Misatokenid project NFT kan tujuannya nanti holder NFT bisa menggarap lahan di metaverse dan ber im… https://t.co/UKVVeY0EZ9
2022-06-14 11:25:16+00:00,madnurrrr,@dnialshfq @akumas_nft @lawwwzzz @bbbdrul @Ami_243 @shrulhlmis Yelah bang
2022-06-14 11:26:18+00:00,keropysuperhero,"RT @Globiance_TR: Merhaba #GBEXAilesi 
$GBEX @BitMartExchange'te listelendi!!! 

#Globiance #Bank #CEX #DEX #DeFi #NFT #Metaverse #Crypto #…"
2022-06-14 11:26:34+00:00,AndyETH_NFT,"RT @Pentasian: #pentasian! New #NFT by @AdukaSangkelana
Link: https://t.co/gQlu1EOn6U
#NFTshill #nftdrop #NFTCommunity #bnb Thanks You Teri…"
2022-06-14 11:28:04+00:00,rnyjmsss,Ini @thebuttlord_NFT nii https://t.co/8gy5IHOUTJ
2022-06-14 11:28:27+00:00,botSattoNFT,"🚨 THE BRIDGED #1279 SOLD!!! =&gt; PRICE 2,88 S◎L ($83.46 💵) 
RANK M: ⍜7713  RANK HR: 8564  🧹FP: 2,86 S◎L 
📥 OWNER: 8RH… https://t.co/IHV0LnhqV2"
2022-06-14 11:28:39+00:00,baram_on,"@SharetheJoy_NFT @kazira18 
@hwangboyeon6 
@dolagalre 

0x0F7B24932F86B4621ffb7Fc8494e4C95C33756BA"
2022-06-14 11:28:44+00:00,botSattoNFT,"🚨 CUBIST 1261 SOLD!!! =&gt; PRICE 7,55 S◎L ($218.80 💵) 
RANK M: ⍜3756  RANK HR: 3080  🧹FP: 7,571 S◎L 
📥 OWNER: 9CNpZQL… https://t.co/ALGm736NKa"
2022-06-14 11:28:58+00:00,AndyETH_NFT,Done transfer kat semua yang bagi address. Ada sikit je lagi. https://t.co/y5o03cLPoO
2022-06-14 11:30:22+00:00,fylingwhale,@Tokemon_Lover @nft_information @FKYN_NFT @0905Keisuke @336NFT @colorful_crypto POKEMON=TOKEMON https://t.co/OIvPoyG9vy
2022-06-14 11:31:44+00:00,abztrctz,New Drop ABZTRCTZ x GRPTRSJLN / Audio I Series https://t.co/DO481Vy4AA #nft #nftart #openseanft @opensea… https://t.co/pdDK9gs47K
2022-06-14 11:31:48+00:00,big4winner,"@Xenos_Giveaway @kaizoku_nft dc:kekekekeke#6767

#kryproofs https://t.co/ZGOPRWZ7q0"
2022-06-14 11:31:53+00:00,iQ_Trader1,"All BINANCE Crypto Pair USDT

Sort Up ⬆️🔝↗️

#iQTrader
✅ Akurat
✅ Easy
✅ ProfitJUMBO
#iQTradingSystem

#IDX #IHSG… https://t.co/qjwxlwZcVs"
2022-06-14 11:32:05+00:00,TeamShakeri,"RT @botSattoNFT: 🚨 TRIPPIN&amp;#x27; APE TRIBE #3005 SOLD!!! =&gt; PRICE 17,95 S◎L ($528.45 💵) 
RANK M: ⍜4259  RANK HR: N/R  🧹FP: 18,42 S◎L 
📥 OWN…"
2022-06-14 11:32:56+00:00,kendylanz,@othiliae_nft Muhahahaha. Rahasianya lgsg terbongkarr 🤣
2022-06-14 11:33:40+00:00,Henecy15,"@SharetheJoy_NFT @DawoodE43467660 @anassstasi__ @Fhranz05 
0x8624FebDff0C653812d9767dB8AB92679bF80bBB"
2022-06-14 11:34:21+00:00,TajrinFaruqi,"RT @AdukaSangkelana: Thanks You Terima Kasih...
Thank you @AndyETH_NFT @0xBlockflop @SanuriZulkefli  @tajrinfaruqi Bukti siasiArt
Terima Ka…"
2022-06-14 11:34:39+00:00,TeamShakeri,"RT @botSattoNFT: 🚨 TRIPPIN&amp;#x27; APE TRIBE #6840 SOLD!!! =&gt; PRICE 18,0 S◎L ($529.92 💵) 
RANK M: ⍜8298  RANK HR: 8876  🧹FP: 18,42 S◎L 
📥 OWN…"
2022-06-14 11:35:05+00:00,mitso_nft,@A_Magic_Forest @CrayonaColors Tnk u🥰
2022-06-14 11:35:45+00:00,AndyETH_NFT,Nampak menarik bila dark mode. https://t.co/9qFPQN1e6k
2022-06-14 11:35:56+00:00,botSattoNFT,"🚨 CUBIST 4459 SOLD!!! =&gt; PRICE 7,571 S◎L ($218.50 💵) 
RANK M: ⍜4013  RANK HR: N/R  🧹FP: 7,95 S◎L 
📥 OWNER: Dn7KxU39… https://t.co/FzZ8KA7fwZ"
2022-06-14 11:37:10+00:00,Lufiassaiful49,@PCDC_NFT GE! lah sbb time baca dah evening. Hahaha 😂
2022-06-14 11:37:20+00:00,iQ_Trader1,"All BINANCE Crypto Pair USDT

Sort Up ⬇️🔻⏬

#iQTrader
✅ Akurat
✅ Easy
✅ ProfitJUMBO
#iQTradingSystem

#IDX #IHSG… https://t.co/ufwMjrCTKv"
2022-06-14 11:37:58+00:00,thegreatraizzu,@FeverFevereth Lagi rehat nft juga piperrr???
2022-06-14 11:38:08+00:00,AdukaSangkelana,@TajrinFaruqi @AndyETH_NFT @0xBlockflop @SanuriZulkefli @pentas_io @Pentasian yeah.. tq tq
2022-06-14 11:38:28+00:00,JoshMc520,@SugarBee_nft @shwetadidntdoit Kawaiiiiiiii!!💖
2022-06-14 11:38:31+00:00,TeamShakeri,"RT @botSattoNFT: 🚨 TRIPPIN&amp;#x27; APE TRIBE #1091 SOLD!!! =&gt; PRICE 18,0 S◎L ($529.92 💵) 
RANK M: ⍜4304  RANK HR: N/R  🧹FP: 18,42 S◎L 
📥 OWNE…"
2022-06-14 11:38:47+00:00,Ssian061421,"@NFT_Advisor 0xf2cE2b494eE8EB991AE283E7FD0eF87d78C13773

🔥🔥🔥"
2022-06-14 11:38:58+00:00,GoEunByul03,"@SharetheJoy_NFT @Eun_Na05 @CassandraJane25 @ThaliaJane15 
0x999480F3c1d1aca89a6BFdBC0dB0E386b9385933"
2022-06-14 11:39:00+00:00,Jennife27352642,"SOLANA MINT: https://t.co/nyq8U3NAz5
--
#SnoopDoggGoblins
#NFT #NFTGiveaway #NFTCommumity #NFTartists… https://t.co/mdKRfpkZuk"
2022-06-14 11:39:08+00:00,sepiderafiee,@Matt_i_e @mondoir @RugRadio @SuperchiefNFT @NFT_NYC @farokh @JohnKnopfPhotos @timepieces Gmmmmm man😍💫
2022-06-14 11:39:39+00:00,annet_arty,@Solomea_NFT Woow😻
2022-06-14 11:40:29+00:00,Ox_novicityx,@AngeL_QueeN815 @tangled_NFT Done bismillah https://t.co/Ufv0cXEoJC
2022-06-14 11:41:21+00:00,CryptoAlchemis7,RT @skreamaz: SKREAMA #2322 #SKREAMAZGANG #NFT #NFTART 💀💀💀💀💀 https://t.co/BQr6gCF8oa
2022-06-14 11:41:38+00:00,Andra1417002823,@WazirXIndia #SHINJA $SHINJA #SHIBNOBI_BLOCKCHAIN #SHIBNOBI_DOJOSWAP  #SHIBNOBI_GAMING #SHIBNOBI_SOFTWARE… https://t.co/hDcsCtaqPy
2022-06-14 11:41:50+00:00,Andra1417002823,@AltcoinWorldcom #SHINJA $SHINJA #SHIBNOBI_BLOCKCHAIN #SHIBNOBI_DOJOSWAP  #SHIBNOBI_GAMING #SHIBNOBI_SOFTWARE… https://t.co/rpTZNoeFPz
2022-06-14 11:42:03+00:00,Andra1417002823,@WatcherGuru #SHINJA $SHINJA #SHIBNOBI_BLOCKCHAIN #SHIBNOBI_DOJOSWAP  #SHIBNOBI_GAMING #SHIBNOBI_SOFTWARE… https://t.co/l76y1T4XtC
2022-06-14 11:42:13+00:00,Andra1417002823,@altcryptocom #SHINJA $SHINJA #SHIBNOBI_BLOCKCHAIN #SHIBNOBI_DOJOSWAP  #SHIBNOBI_GAMING #SHIBNOBI_SOFTWARE… https://t.co/066v4vbJaQ
2022-06-14 11:42:20+00:00,botSattoNFT,"🚨 MARY JANE #3781 SOLD!!! =&gt; PRICE 2,3 S◎L ($66.36 💵) 
RANK M: ⍜1753  RANK HR: 1458  🧹FP: 2,49 S◎L 
📥 OWNER: 5wQUcg… https://t.co/rfisbQoE5O"
2022-06-14 11:42:27+00:00,Andra1417002823,@BitcoinMagazine #SHINJA $SHINJA #SHIBNOBI_BLOCKCHAIN #SHIBNOBI_DOJOSWAP  #SHIBNOBI_GAMING #SHIBNOBI_SOFTWARE… https://t.co/dTKL9dX2AO
2022-06-14 11:42:29+00:00,botSattoNFT,"🚨 MARY JANE #3962 SOLD!!! =&gt; PRICE 2,3 S◎L ($66.36 💵) 
RANK M: ⍜4132  RANK HR: 3715  🧹FP: 2,49 S◎L 
📥 OWNER: 5wQUcg… https://t.co/txVivzd8mN"
2022-06-14 11:42:31+00:00,AntiPonzi,"RT @iQ_Trader1: All BINANCE Crypto Pair USDT

Sort Up ⬇️🔻⏬

#iQTrader
✅ Akurat
✅ Easy
✅ ProfitJUMBO
#iQTradingSystem

#IDX #IHSG #Saham #St…"
2022-06-14 11:42:37+00:00,Andra1417002823,@cryptojack #SHINJA $SHINJA #SHIBNOBI_BLOCKCHAIN #SHIBNOBI_DOJOSWAP  #SHIBNOBI_GAMING #SHIBNOBI_SOFTWARE… https://t.co/FsfBUwdmeD
2022-06-14 11:42:37+00:00,Pentasian,"#pentasian! New #NFT by @AdukaSangkelana
Link: https://t.co/iJkFhKAuEo
#NFTshill #nftdrop #NFTCommunity #bnb… https://t.co/2PmUKyBtV2"
2022-06-14 11:42:47+00:00,Andra1417002823,@saylor #SHINJA $SHINJA #SHIBNOBI_BLOCKCHAIN #SHIBNOBI_DOJOSWAP  #SHIBNOBI_GAMING #SHIBNOBI_SOFTWARE… https://t.co/Zv9usFQiLY
2022-06-14 11:42:58+00:00,Andra1417002823,@CryptosGemsCom #SHINJA $SHINJA #SHIBNOBI_BLOCKCHAIN #SHIBNOBI_DOJOSWAP  #SHIBNOBI_GAMING #SHIBNOBI_SOFTWARE… https://t.co/Jaxzn9yRoH
2022-06-14 11:43:10+00:00,Andra1417002823,@rovercrc #SHINJA $SHINJA #SHIBNOBI_BLOCKCHAIN #SHIBNOBI_DOJOSWAP  #SHIBNOBI_GAMING #SHIBNOBI_SOFTWARE… https://t.co/NLknSvPESR
2022-06-14 11:43:19+00:00,Andra1417002823,@TheMoonCarl #SHINJA $SHINJA #SHIBNOBI_BLOCKCHAIN #SHIBNOBI_DOJOSWAP  #SHIBNOBI_GAMING #SHIBNOBI_SOFTWARE… https://t.co/3K36v7uaIt
2022-06-14 11:43:26+00:00,Ox_novicityx,@GiveAwayHost @Oases_NFT Done bismillah https://t.co/ZQ0tIR3pa2
2022-06-14 11:43:31+00:00,thebuttlord_NFT,@rnyjmsss Tidakkkkkk
2022-06-14 11:43:32+00:00,Andra1417002823,@kucoincom #SHINJA $SHINJA #SHIBNOBI_BLOCKCHAIN #SHIBNOBI_DOJOSWAP  #SHIBNOBI_GAMING #SHIBNOBI_SOFTWARE… https://t.co/D0woz3z5SC
2022-06-14 11:43:43+00:00,Andra1417002823,@AltcoinWorldcom #SHINJA $SHINJA #SHIBNOBI_BLOCKCHAIN #SHIBNOBI_DOJOSWAP  #SHIBNOBI_GAMING #SHIBNOBI_SOFTWARE… https://t.co/qVQjgvjNMQ
2022-06-14 11:43:53+00:00,Andra1417002823,@AltcoinDailyio #SHINJA $SHINJA #SHIBNOBI_BLOCKCHAIN #SHIBNOBI_DOJOSWAP  #SHIBNOBI_GAMING #SHIBNOBI_SOFTWARE… https://t.co/hsA2yPqR6E
2022-06-14 11:44:03+00:00,Andra1417002823,@1goonrich #SHINJA $SHINJA #SHIBNOBI_BLOCKCHAIN #SHIBNOBI_DOJOSWAP  #SHIBNOBI_GAMING #SHIBNOBI_SOFTWARE… https://t.co/GaPRQjTIXc
2022-06-14 11:44:14+00:00,Andra1417002823,@iamdml25 @binance @cz_binance #SHINJA $SHINJA #SHIBNOBI_BLOCKCHAIN #SHIBNOBI_DOJOSWAP  #SHIBNOBI_GAMING… https://t.co/sIlnJ4sXHl
2022-06-14 11:44:15+00:00,artaname,@lebooo_nft TEEHEE! Join us latte gang leboo 🥤👩‍💼
2022-06-14 11:44:23+00:00,Andra1417002823,@cz_binance @iamdml25 @binance #SHINJA $SHINJA #SHIBNOBI_BLOCKCHAIN #SHIBNOBI_DOJOSWAP  #SHIBNOBI_GAMING… https://t.co/dmj9YCcxBG
2022-06-14 11:44:25+00:00,12nhurodin27,"RT @MetaGamingGuild: 🎮😎😝
 .
.
#gaming #grinding #gaminggrind #gamingmeme #metaverse #P2E #Play2Earn #DeFi #GameFi $GAFI $MGG #nft #nftgame…"
2022-06-14 11:44:43+00:00,Andra1417002823,@SHIBRumours #SHINJA $SHINJA #SHIBNOBI_BLOCKCHAIN #SHIBNOBI_DOJOSWAP  #SHIBNOBI_GAMING #SHIBNOBI_SOFTWARE… https://t.co/E5fWXY2OET
2022-06-14 11:44:54+00:00,Andra1417002823,@cryptojack #SHINJA $SHINJA #SHIBNOBI_BLOCKCHAIN #SHIBNOBI_DOJOSWAP  #SHIBNOBI_GAMING #SHIBNOBI_SOFTWARE… https://t.co/WlYfa3MlGl
2022-06-14 11:44:56+00:00,4thson2,@TajrinFaruqi @PussinBox_NFT @thebuttlord_NFT @LekirArtStudio @YobDabai @seorangnanie @norzafulanuwar kasi rt guys
2022-06-14 11:44:58+00:00,frenloverboi,RT @fylingwhale: @Tokemon_Lover @nft_information @FKYN_NFT @0905Keisuke @336NFT @colorful_crypto POKEMON=TOKEMON https://t.co/OIvPoyG9vy
2022-06-14 11:45:04+00:00,Andra1417002823,@ashwsbreal #SHINJA $SHINJA #SHIBNOBI_BLOCKCHAIN #SHIBNOBI_DOJOSWAP  #SHIBNOBI_GAMING #SHIBNOBI_SOFTWARE… https://t.co/mcuBiDagEA
2022-06-14 11:45:58+00:00,PussinBox_NFT,"RT @TajrinFaruqi: Siapa nak tengok karya Terang Bulan Takkan Terang DiSudut Gelap Di Sisi Mati versi final ada color? 

Kalau ada 20 rt sy…"
